"Id","SalePrice"
1819,125081.29145038
1820,69736.5521957293
1821,109963.003041381
1822,147699.666344533
1823,50999.6817264479
1824,127150.760626903
1825,132869.653901567
1826,104499.066773079
1827,106120.178850156
1828,137021.764915456
1829,123367.40060081
1830,141791.180523572
1831,149129.251593634
1832,75373.4408712328
1833,133155.768610587
1834,120179.994564721
1835,131942.176488125
1836,120249.240225901
1837,85491.434582985
1838,126541.967546718
1839,96205.9438529345
1840,153321.013934549
1841,148530.968485851
1842,91218.0058816174
1843,128499.843536868
1844,138157.651716001
1845,143663.467075328
1846,155269.523365739
1847,168740.134092483
1848,49486.5126575522
1849,106296.860666271
1850,118215.152776291
1851,156520.297797059
1852,128513.171369387
1853,132534.288564814
1854,168372.840297604
1855,155601.965371048
1856,222169.900534527
1857,136553.828262917
1858,131124.225624587
1859,115117.122917911
1860,146740.220976993
1861,114453.717426346
1862,312831.770267582
1863,295398.739043698
1864,295748.186954251
1865,315537.720768972
1866,310624.542193768
1867,223931.969188944
1868,288659.679754454
1869,204890.61802968
1870,226729.663292409
1871,242962.452378437
1872,174715.483575399
1873,247841.442064401
1874,144954.763787122
1875,202930.994705709
1876,194225.391004917
1877,208912.592959937
1878,203148.978498558
1879,130733.940359889
1880,131584.594718775
1881,235685.442393554
1882,249959.244379828
1883,187656.227190092
1884,202536.660178709
1885,239104.705292625
1886,284706.050760295
1887,216058.767289137
1888,266381.952708149
1889,167298.104977154
1890,122516.264400606
1891,137332.543062796
1892,98220.0098261179
1893,132457.637044102
1894,129256.532263725
1895,135965.569162262
1896,122344.679088437
1897,112344.308247666
1898,114840.090998849
1899,159459.92388027
1900,145389.33233891
1901,174185.159011302
1902,148063.380044872
1903,216378.504781318
1904,143935.249507512
1905,209154.828358545
1906,153515.937917748
1907,211055.632731093
1908,108576.38912033
1909,138726.009415192
1910,120085.921692213
1911,222777.452668931
1912,347368.462576606
1913,136577.786908886
1914,67626.5019584584
1915,296180.998742358
1916,55183.5606667013
1917,252019.745001451
1918,138322.034040853
1919,178782.310994649
1920,159039.223413649
1921,370643.8837042
1922,296315.052155623
1923,231201.44505887
1924,239664.606065323
1925,197335.961949567
1926,357286.35793191
1927,133791.809281289
1928,155823.281465179
1929,124414.001902713
1930,129474.395360727
1931,139696.511081787
1932,135572.552730071
1933,169600.208966647
1934,177191.819314473
1935,167027.165951156
1936,188293.735154835
1937,182016.011080595
1938,176597.51163775
1939,251384.603817588
1940,194199.834427078
1941,169077.774266045
1942,188707.820486855
1943,221535.373412914
1944,355840.018117039
1945,377224.038568095
1946,140586.61783925
1947,322664.877804144
1948,175907.235583573
1949,243097.784460672
1950,187773.303373829
1951,256158.175159675
1952,224476.355123169
1953,167999.618296355
1954,186021.131946419
1955,134474.16108127
1956,298446.009436464
1957,153214.065682665
1958,287424.674926449
1959,145760.507751251
1960,112067.386291603
1961,119276.952757885
1962,94327.1555316155
1963,99903.9900955136
1964,105880.39333667
1965,146755.252587961
1966,136916.600067774
1967,285506.603330639
1968,423948.520366404
1969,381772.020945767
1970,421959.323848296
1971,470710.202843712
1972,371133.263445638
1973,280707.132422471
1974,316790.947368046
1975,541576.545697742
1976,272166.271604757
1977,350004.040174343
1978,354029.743484909
1979,341127.936773069
1980,213959.514664258
1981,330547.019192607
1982,227848.759950718
1983,214236.46648019
1984,177222.72526193
1985,219662.364504149
1986,214845.326091765
1987,182389.640915253
1988,175521.563432627
1989,195424.130476305
1990,210864.714857135
1991,238435.888232233
1992,213247.444287253
1993,169639.946699138
1994,225091.784838157
1995,185119.78907017
1996,257387.368129308
1997,311592.076199936
1998,314970.315794297
1999,271671.464720995
2000,326906.64325859
2001,281902.592235198
2002,242411.410563839
2003,261225.251014486
2004,282589.964554038
2005,220174.648161911
2006,227105.544383548
2007,254391.611818467
2008,216157.936586906
2009,197291.526989797
2010,196412.417685279
2011,142673.005191574
2012,175934.787568939
2013,178579.677666441
2014,187606.502596969
2015,209953.066353222
2016,191046.171672813
2017,199395.254109608
2018,117291.316983991
2019,132303.502883758
2020,108355.505433474
2021,105728.6693662
2022,186401.148634113
2023,145167.745084409
2024,270619.385047955
2025,365136.400670978
2026,177299.818608795
2027,157903.507018977
2028,151522.466151637
2029,164239.821586698
2030,266997.667139179
2031,235358.366404908
2032,247069.936571264
2033,257719.432160713
2034,171175.892902315
2035,219123.125499411
2036,201505.651216054
2037,204651.933005826
2038,315274.677240363
2039,229391.738855741
2040,279589.89571809
2041,306983.323681045
2042,204030.658283394
2043,179396.938316193
2044,170225.890076116
2045,217398.125782256
2046,144607.30951459
2047,142412.802077105
2048,138655.830387757
2049,145207.712175406
2050,176097.131984679
2051,102936.802603459
2052,128644.691611567
2053,146780.858840283
2054,83813.4417380762
2055,154639.231909133
2056,150014.553879383
2057,114519.876931484
2058,219151.851364598
2059,135183.609824829
2060,174288.807476926
2061,173520.475353492
2062,128960.596851565
2063,117027.664003846
2064,138174.57582772
2065,117444.883084389
2066,168888.763059721
2067,113334.841410064
2068,147397.105009059
2069,83417.0334476067
2070,113504.536648319
2071,88724.1722867009
2072,133059.928706612
2073,132371.158150852
2074,184098.415237559
2075,148173.031932302
2076,114885.847595006
2077,160168.979662624
2078,126424.554129522
2079,132251.318987684
2080,118382.102692599
2081,122682.467403116
2082,126135.656138218
2083,147384.945273277
2084,108678.98395149
2085,119776.709043949
2086,117685.437128542
2087,125778.480506392
2088,96262.4486362272
2089,74987.2038061215
2090,128294.769499534
2091,109049.150482982
2092,122313.767570542
2093,119676.241462941
2094,115708.280029193
2095,140698.517226701
2096,82654.0092934732
2097,102397.156996252
2098,137344.293600493
2099,50880.8159452914
2100,78052.5896771497
2101,112681.711947675
2102,129514.920959879
2103,102091.03649506
2104,141227.050051346
2105,129131.997761217
2106,64528.1320199855
2107,207539.937214552
2108,113602.033105007
2109,111603.326938452
2110,127035.784347214
2111,147577.964076492
2112,141472.053656803
2113,124879.389042652
2114,125838.890980423
2115,168010.369813688
2116,120731.957879013
2117,150539.220617098
2118,123957.782472826
2119,115899.774773454
2120,122542.848261086
2121,83733.7223070865
2122,112108.520326541
2123,82954.553665182
2124,163578.119302195
2125,124161.835499073
2126,149809.832486373
2127,164504.835521223
2128,124881.62829625
2129,83474.3726161402
2130,127133.271168775
2131,144171.584194403
2132,115842.495679207
2133,117831.212937534
2134,115287.691988016
2135,85075.0595324595
2136,73511.2720758232
2137,109176.421812206
2138,136542.862975057
2139,152132.156814848
2140,142192.01736181
2141,153184.734936792
2142,125274.55795428
2143,145300.28679129
2144,121085.28941234
2145,140443.474439903
2146,166962.320969287
2147,138396.211748124
2148,143027.013007592
2149,147501.222149381
2150,236774.340530942
2151,113228.314349888
2152,165602.832722878
2153,165849.33773417
2154,109682.170307992
2155,137732.630725616
2156,252953.552101337
2157,232622.478664506
2158,240102.040536108
2159,212010.654525788
2160,182480.027725849
2161,238993.193815237
2162,370434.464760213
2163,346204.404820799
2164,242484.05227521
2165,199600.548421444
2166,149489.276020051
2167,217778.783548017
2168,197348.258240925
2169,194761.869983887
2170,220045.326672289
2171,150589.295276382
2172,134025.819391083
2173,166636.479096116
2174,229773.140035128
2175,295774.388889625
2176,300241.80148393
2177,240005.563076707
2178,214563.314953627
2179,140282.523478954
2180,215874.763399198
2181,196991.497727335
2182,227030.692253254
2183,197462.431253387
2184,119935.604117466
2185,120981.003927918
2186,146262.043049937
2187,152692.591488113
2188,155940.161369986
2189,291308.699058802
2190,78605.0691074503
2191,83304.8138101416
2192,92755.8907889497
2193,108143.238775271
2194,105728.940508484
2195,106490.696319664
2196,101242.826519441
2197,119941.661157104
2198,163195.475239819
2199,186730.746696358
2200,149261.181663175
2201,145411.277646066
2202,220187.599493737
2203,136328.700278008
2204,178812.318630435
2205,120416.710219265
2206,140283.741982066
2207,209926.120074548
2208,276604.33966196
2209,243038.99294629
2210,117459.770750412
2211,112814.257277867
2212,114608.030073282
2213,101124.026951714
2214,118454.675711799
2215,98342.5783651707
2216,141927.601336578
2217,61575.9594637695
2218,82772.3070133416
2219,79112.9600662781
2220,70524.7119080348
2221,298202.101948288
2222,267727.85481065
2223,295763.122695306
2224,206253.689605057
2225,124232.510154706
2226,179625.213989052
2227,199351.730369839
2228,259706.979683169
2229,256789.387634288
2230,148491.956534304
2231,213959.598537286
2232,176085.648442918
2233,182152.931341664
2234,239258.280521728
2235,211357.128403914
2236,273371.656663156
2237,317398.300298322
2238,201272.575923913
2239,114889.206263758
2240,156010.384292726
2241,150360.588346364
2242,119292.874278681
2243,124755.92727683
2244,104274.484236691
2245,96324.9005024955
2246,146357.3183043
2247,116707.624428424
2248,120385.440289991
2249,120945.092235767
2250,127124.986333907
2251,99039.219154442
2252,177268.286834606
2253,152911.087201963
2254,172523.411322485
2255,185710.900871741
2256,177060.629765716
2257,205266.837356282
2258,164734.568568991
2259,173795.331340407
2260,142848.975928408
2261,199826.732801819
2262,216342.796599739
2263,368576.436629329
2264,517538.254724458
2265,171694.290308857
2266,298450.187542719
2267,359738.076196986
2268,415427.611431969
2269,155032.744484957
2270,197452.350328266
2271,216853.071892961
2272,203162.268062787
2273,161458.840269403
2274,177586.588625144
2275,164074.509317358
2276,198929.556697887
2277,188656.730685964
2278,144692.137497391
2279,124681.110203644
2280,117634.247382296
2281,165894.118697799
2282,186623.221809231
2283,105350.828905989
2284,110521.600929416
2285,140138.016761459
2286,123136.550035283
2287,358045.268446968
2288,279912.068690881
2289,381602.597976133
2290,463645.402370079
2291,327715.367876882
2292,435938.25891462
2293,458231.434956273
2294,404742.151027617
2295,493541.843864509
2296,297774.658914879
2297,332989.856220204
2298,333227.092842653
2299,351706.374119517
2300,325847.966665331
2301,301900.5717858
2302,251958.146631106
2303,259462.084248739
2304,258118.427510556
2305,200779.941486187
2306,194683.680367961
2307,202264.021581621
2308,232744.224237775
2309,282141.500686767
2310,222938.980473828
2311,207171.174031798
2312,178000.871772517
2313,173014.7867018
2314,174350.649713485
2315,180176.835151781
2316,200789.811590666
2317,193502.436648589
2318,181778.869466951
2319,185313.370341254
2320,190217.80741652
2321,237051.380360988
2322,181894.456095532
2323,190759.630075088
2324,179527.976414821
2325,224926.951943863
2326,175457.065126758
2327,203894.40385764
2328,219867.524257856
2329,191691.98661292
2330,179933.223751354
2331,353937.541125058
2332,396339.957937384
2333,324117.75515226
2334,262021.055079303
2335,283622.978754082
2336,308230.350971278
2337,206019.732001962
2338,268240.793271522
2339,220570.855043322
2340,377991.398414914
2341,239358.05940159
2342,243532.458982911
2343,229550.235540342
2344,208174.090589096
2345,237616.972510586
2346,220792.01280886
2347,201940.332852129
2348,245711.755718093
2349,179394.095601241
2350,301949.689730374
2351,261520.003970408
2352,256266.578418756
2353,239186.082666502
2354,141008.585221054
2355,149870.395424421
2356,148376.416244007
2357,190984.14701379
2358,194062.883860372
2359,133433.965514553
2360,114979.807163139
2361,142601.225198828
2362,280905.451400537
2363,134522.101318869
2364,155599.50107258
2365,219105.675466959
2366,199367.220178374
2367,233289.853934317
2368,210671.161213126
2369,226552.96757464
2370,164862.27085519
2371,166834.244145068
2372,190963.101880941
2373,279425.040929893
2374,300877.161503619
2375,251669.126823141
2376,285129.482717676
2377,338127.292941252
2378,144030.55199426
2379,196148.297592474
2380,149532.722823038
2381,167920.124777413
2382,203137.680202566
2383,204307.976250649
2384,240655.873917597
2385,163749.781258986
2386,131617.541813752
2387,137442.78362083
2388,103406.890206247
2389,122090.815457091
2390,145668.679397053
2391,139250.4602334
2392,116231.951372463
2393,169965.082931893
2394,142484.430401779
2395,203707.805322401
2396,147404.759840931
2397,226153.023256258
2398,127668.860953406
2399,66349.1445492426
2400,60000.9630976272
2401,111274.535183631
2402,140196.655428733
2403,145892.137077528
2404,153047.223172812
2405,158550.546144464
2406,141162.324161653
2407,123246.109420428
2408,147335.130118604
2409,123647.413384353
2410,168269.952556579
2411,114284.009680839
2412,152762.176946916
2413,130867.244282544
2414,152427.016257454
2415,139179.046359776
2416,126544.061995473
2417,136689.599513906
2418,133069.846255469
2419,122261.367443305
2420,121318.777039201
2421,150426.632299025
2422,108274.77978535
2423,120005.997421678
2424,159952.002281355
2425,193555.292575564
2426,128399.214679006
2427,134245.906478629
2428,179799.2563469
2429,116721.832410002
2430,132412.118279108
2431,106094.653118293
2432,148834.96421292
2433,144066.959581852
2434,139151.65627484
2435,151601.714113162
2436,104583.211949268
2437,110281.640941362
2438,121956.088147592
2439,106714.111689543
2440,119379.247351478
2441,94323.1915542528
2442,98804.6793601024
2443,125702.428437651
2444,131085.302221298
2445,89199.3367848524
2446,140313.34181756
2447,189229.29498997
2448,130798.51201841
2449,110285.704881333
2450,149398.429003818
2451,119863.050282296
2452,194661.888415311
2453,90185.4908697019
2454,118856.103293856
2455,115273.200981632
2456,136435.339414438
2457,128282.977072873
2458,129404.141727195
2459,111460.223776131
2460,143807.355243608
2461,128060.603569467
2462,136599.469848006
2463,129420.287093063
2464,175156.595968918
2465,143662.977213854
2466,108635.113163973
2467,134335.510647295
2468,82763.0575463254
2469,81199.8250114088
2470,179889.877045271
2471,202583.486173492
2472,152184.397081701
2473,112597.910136833
2474,81623.8183252957
2475,217044.676807656
2476,113538.91388221
2477,129498.682265513
2478,151940.360289556
2479,105071.46577665
2480,157621.503127472
2481,124299.122443577
2482,127097.782390176
2483,112984.502474279
2484,122293.682774289
2485,126314.423942465
2486,151568.339116985
2487,159854.454981769
2488,164197.84840364
2489,150241.391964438
2490,143251.456944263
2491,89120.069505154
2492,190431.888023041
2493,154213.472502396
2494,144521.043605265
2495,89852.1136425923
2496,250728.963955079
2497,156338.356711933
2498,108734.261213582
2499,88035.2967906378
2500,124377.383245643
2501,137691.398015355
2502,145458.046932821
2503,98493.9866747098
2504,178583.366277344
2505,220829.188418646
2506,252375.766444357
2507,294520.510185832
2508,253494.178217374
2509,220296.653193734
2510,220827.499387785
2511,175707.294074946
2512,204422.210962441
2513,227171.179802495
2514,263553.475348536
2515,145227.910688988
2516,175500.675215109
2517,141251.880223795
2518,152471.468230273
2519,230719.076736154
2520,217179.709361115
2521,188383.062091562
2522,224160.992348654
2523,116557.652586684
2524,137422.739544315
2525,145940.171381493
2526,140300.019574697
2527,121349.090731568
2528,122823.553516159
2529,132631.587312575
2530,118380.338340944
2531,249351.478548287
2532,224129.581213881
2533,193056.707294463
2534,233713.969412513
2535,300885.098978442
2536,231573.267835307
2537,242341.764760804
2538,185521.5090662
2539,189494.731710497
2540,180679.735498025
2541,183998.655588614
2542,166017.301766447
2543,124372.169047876
2544,121024.579844027
2545,139361.398407172
2546,129957.975309637
2547,141482.372378473
2548,157411.515812263
2549,157739.883761276
2550,689949.593634072
2551,142868.922728338
2552,124003.39484582
2553,75499.8158309881
2554,99727.5529629391
2555,118376.718806124
2556,96472.7668855484
2557,102494.490105312
2558,144868.12271582
2559,137831.500983868
2560,149801.498497426
2561,148173.463576953
2562,131393.178067384
2563,146847.725577984
2564,204190.687189364
2565,135235.637998739
2566,164802.15550803
2567,137331.109782455
2568,201828.995569338
2569,222161.582612468
2570,114966.711391946
2571,193503.986242441
2572,153132.488502456
2573,229330.114107574
2574,322822.800545041
2575,125859.534877013
2576,120184.005010536
2577,130582.721081394
2578,83504.8460673008
2579,55185.2380185867
2580,109407.710082483
2581,114837.596023585
2582,121801.846481345
2583,294036.345422023
2584,183959.470033602
2585,185729.468507192
2586,226222.143284118
2587,199334.431358083
2588,146274.73020324
2589,145445.964025315
2590,206256.155754111
2591,227702.395816309
2592,216902.313005728
2593,247279.232616315
2594,189274.8159504
2595,196422.645804119
2596,290044.864272397
2597,177027.805211891
2598,290338.899922933
2599,318343.5569815
2600,156186.618505029
2601,147807.822797801
2602,82430.9482972171
2603,92591.3266297688
2604,88230.8601632208
2605,79711.999155857
2606,146599.945722408
2607,204332.057290204
2608,195958.855766929
2609,165101.366075393
2610,110914.016725936
2611,119327.39661807
2612,157110.941298206
2613,129012.951579691
2614,124923.011540307
2615,157065.770090626
2616,146004.555694844
2617,173222.043498287
2618,212483.302074977
2619,205605.715143365
2620,183653.278595084
2621,174220.322203676
2622,180779.074579333
2623,246156.980126746
2624,326751.273183958
2625,305073.552718937
2626,173339.885689244
2627,166777.452187801
2628,472770.040012709
2629,516979.48711502
2630,374369.483356234
2631,462443.042985723
2632,418082.253344705
2633,310044.833147083
2634,410250.279325719
2635,155371.847860771
2636,175269.421169464
2637,168526.117426342
2638,262725.756083389
2639,187076.625718732
2640,147242.735537584
2641,105546.352255377
2642,186786.524099306
2643,101121.823468739
2644,121211.96650864
2645,105685.251108871
2646,93466.5045228504
2647,100020.909034217
2648,142963.046944369
2649,150457.252147529
2650,141220.317734265
2651,144689.867143615
2652,405689.83016902
2653,257060.7264336
2654,254156.514962007
2655,381299.505460686
2656,327727.491808266
2657,354593.109975133
2658,310062.079938371
2659,306542.14951391
2660,363856.9862615
2661,350684.835821568
2662,349116.004390318
2663,293692.01704948
2664,272538.724920542
2665,317734.505007902
2666,290698.897873891
2667,172987.486883646
2668,183400.001758898
2669,184239.535907521
2670,278262.154975137
2671,187173.425843154
2672,196831.751647694
2673,202359.284167709
2674,200581.562745684
2675,175629.527277207
2676,193965.591756457
2677,192817.962492059
2678,254965.083616751
2679,275107.248318219
2680,290788.284053531
2681,388849.744577828
2682,314228.553781632
2683,510129.021069642
2684,322535.272439223
2685,331527.305862406
2686,257741.879353867
2687,304549.098511077
2688,223787.223281489
2689,213219.127087846
2690,419413.568737912
2691,188582.084503773
2692,145648.53603757
2693,203300.981602664
2694,139665.933791318
2695,193175.782640357
2696,184613.529270409
2697,177990.582182196
2698,187744.517119082
2699,178118.651619054
2700,158860.156388632
2701,146296.751497961
2702,109164.026052441
2703,122053.120393546
2704,137744.406169347
2705,114658.11841349
2706,108933.913225029
2707,120390.479983391
2708,132204.930475395
2709,103296.733519177
2710,121724.688813869
2711,307106.142206812
2712,371885.050681911
2713,169088.139703975
2714,150524.658678729
2715,169332.266266196
2716,148784.730544013
2717,189791.692452309
2718,224076.915228404
2719,155312.960193955
2720,176647.203084787
2721,131241.036164624
2722,165532.603382244
2723,145076.2520288
2724,126644.36819786
2725,128138.169897777
2726,147567.640901751
2727,185456.058758365
2728,183596.94132596
2729,145235.596157215
2730,148494.691692656
2731,126468.685217366
2732,131654.002619293
2733,156257.930449301
2734,146157.914550892
2735,135844.267285152
2736,140050.901885521
2737,119529.996064805
2738,140488.468546351
2739,159280.150710841
2740,133625.53760892
2741,143440.600752685
2742,153260.654238812
2743,152358.077123631
2744,156839.56313186
2745,145616.445368898
2746,135676.194321074
2747,147604.880172214
2748,114964.984490287
2749,125344.937393508
2750,139736.638109019
2751,133261.679031649
2752,207137.947535222
2753,147581.505976559
2754,205923.855729182
2755,132531.629005289
2756,91953.4746949526
2757,69433.6117654818
2758,80894.592507989
2759,152322.576937805
2760,118999.3385135
2761,141619.928877319
2762,146456.83013173
2763,182715.851117541
2764,149788.926425674
2765,293893.97520216
2766,131031.248880995
2767,88168.1555942815
2768,134087.979860695
2769,130193.1502138
2770,141150.84271179
2771,110592.736319357
2772,116662.108592919
2773,161773.101640674
2774,141702.638699264
2775,112895.770386498
2776,145510.996182378
2777,142359.321238207
2778,101215.527260976
2779,116873.523996073
2780,99524.7551271796
2781,96428.5824191267
2782,94569.1325575789
2783,95293.3976614815
2784,124449.05747225
2785,137196.435443861
2786,63938.0680831007
2787,121657.208585831
2788,73514.8853009289
2789,165572.426991236
2790,95154.6628817318
2791,112893.943636372
2792,62707.4215670035
2793,157411.99628347
2794,95297.2594175632
2795,126001.280953646
2796,98040.9871284447
2797,200455.111127241
2798,99978.5711391727
2799,110757.172114046
2800,68022.2957914277
2801,99410.2553574881
2802,131771.827414722
2803,168908.091317199
2804,131831.020253178
2805,97667.4457481003
2806,84512.833954461
2807,159265.13795736
2808,145272.81486545
2809,136443.28809355
2810,126922.464600785
2811,163001.436256143
2812,154597.058195285
2813,161469.705302655
2814,158494.616714281
2815,97552.1071109956
2816,229630.561043904
2817,151230.543604606
2818,127114.730392517
2819,169765.037561873
2820,136562.601069047
2821,98779.0646906035
2822,194065.856485232
2823,308190.144220215
2824,176694.858137156
2825,137085.852792186
2826,136937.834853256
2827,136570.166502723
2828,216823.864423327
2829,223045.858020807
2830,229563.640990086
2831,176397.849119622
2832,247068.033370348
2833,288499.512760225
2834,220988.552141845
2835,225576.935215324
2836,190468.106818601
2837,161048.33379747
2838,149596.929534106
2839,177355.525418924
2840,201645.203601558
2841,201664.380065898
2842,229467.116828912
2843,148585.630662743
2844,171662.263410265
2845,122381.585329072
2846,205268.100260375
2847,202898.987864316
